DATETIME,ENTITY_DESCRIPTION_SHORT,ADJUST_CAPACITY,DOWNTIME,CURRENT_WAIT_TIME,TIME_TO_PARADE_1,TIME_TO_PARADE_2,TIME_TO_NIGHT_SHOW,WAIT_TIME_IN_2H
2019-09-27 13:45:00,Water Ride,224.5,0,40,285.0,,405.0,50.0
2022-07-01 15:00:00,Pirate Ship,297.5,0,30,150.0,,480.0,30.0
2019-04-20 15:00:00,Flying Coaster,756.0,0,60,150.0,,420.0,50.0
2020-02-15 10:15:00,Flying Coaster,756.0,0,15,405.0,,645.0,40.0
2020-02-02 11:45:00,Water Ride,247.0,0,20,285.0,,495.0,30.0
2022-06-10 11:15:00,Flying Coaster,756.0,0,15,375.0,,705.0,45.0
2019-09-23 15:15:00,Flying Coaster,756.0,0,30,135.0,,315.0,20.0
2019-03-11 15:15:00,Flying Coaster,756.0,0,30,105.0,,255.0,10.0
2019-02-03 14:45:00,Flying Coaster,756.0,0,35,105.0,,255.0,25.0
2019-05-03 12:15:00,Water Ride,247.0,0,40,315.0,,585.0,35.0
2019-07-19 10:15:00,Water Ride,115.267,8,15,435.0,,765.0,20.0
2019-08-19 18:15:00,Flying Coaster,756.0,0,45,-45.0,,285.0,20.0
2019-03-26 13:30:00,Water Ride,247.0,0,15,240.0,,390.0,20.0
2022-05-12 18:30:00,Flying Coaster,756.0,0,15,-60.0,,270.0,5.0
2020-01-20 16:00:00,Flying Coaster,409.5,0,45,30.0,,150.0,10.0
2022-06-29 18:45:00,Water Ride,247.0,0,25,-75.0,,255.0,20.0
2022-05-08 17:15:00,Flying Coaster,756.0,0,15,15.0,,345.0,5.0
2019-07-03 16:30:00,Water Ride,247.0,0,15,60.0,,390.0,20.0
2022-04-16 09:30:00,Flying Coaster,630.0,0,5,480.0,,810.0,30.0
2019-05-14 16:45:00,Water Ride,247.0,0,15,45.0,,345.0,15.0
2019-03-11 15:30:00,Flying Coaster,756.0,0,30,90.0,,240.0,10.0
2022-04-06 16:30:00,Water Ride,247.0,0,30,60.0,,390.0,20.0
2019-01-23 11:00:00,Flying Coaster,378.0,0,10,330.0,,450.0,5.0
2019-04-15 14:15:00,Flying Coaster,756.0,0,60,195.0,,465.0,60.0
2022-05-11 19:00:00,Pirate Ship,149.033,0,75,-90.0,,240.0,50.0
2022-07-21 12:30:00,Water Ride,247.0,0,20,300.0,,630.0,30.0
2019-03-23 13:45:00,Water Ride,247.0,0,55,225.0,,375.0,60.0
2019-03-21 10:30:00,Water Ride,247.0,0,15,420.0,,570.0,25.0
2022-07-22 17:30:00,Water Ride,247.0,0,15,0.0,,330.0,25.0
2020-01-29 16:30:00,Pirate Ship,153.0,0,30,0.0,,120.0,0.0
2019-08-19 11:30:00,Water Ride,224.5,0,40,360.0,,690.0,35.0
2019-04-10 10:15:00,Flying Coaster,728.7,0,10,435.0,,705.0,40.0
2019-05-11 12:45:00,Water Ride,247.0,0,20,285.0,,585.0,25.0
2022-06-26 14:45:00,Water Ride,247.0,0,45,165.0,,495.0,30.0
2019-05-22 15:15:00,Flying Coaster,756.0,0,10,135.0,,465.0,5.0
2019-09-17 14:00:00,Flying Coaster,756.0,0,25,210.0,,380.0,15.0
2019-09-25 17:45:00,Flying Coaster,756.0,0,5,45.0,,165.0,5.0
2020-02-20 12:30:00,Water Ride,247.0,0,35,270.0,,450.0,40.0
2019-01-20 10:00:00,Water Ride,247.0,0,15,390.0,,540.0,25.0
2022-05-30 17:45:00,Water Ride,247.0,0,35,-15.0,,315.0,25.0
2019-09-22 17:15:00,Water Ride,214.067,2,25,15.0,,225.0,20.0
2022-06-10 11:45:00,Flying Coaster,453.6,6,45,345.0,,675.0,50.0
2019-04-04 18:45:00,Water Ride,247.0,0,15,-75.0,,195.0,15.0
2019-04-26 11:15:00,Water Ride,247.0,0,30,375.0,,645.0,40.0
2020-02-09 10:15:00,Water Ride,247.0,0,15,405.0,,525.0,40.0
2019-03-19 16:30:00,Flying Coaster,756.0,0,35,60.0,,210.0,15.0
2022-04-01 15:45:00,Water Ride,179.75,0,30,105.0,,315.0,15.0
2019-07-11 17:00:00,Water Ride,247.0,0,15,30.0,,360.0,15.0
2022-06-12 16:30:00,Pirate Ship,301.75,0,45,60.0,,390.0,45.0
2022-08-02 15:45:00,Water Ride,247.0,0,20,105.0,,435.0,15.0
2019-08-08 19:15:00,Flying Coaster,756.0,0,35,-105.0,,225.0,20.0
2020-01-29 10:30:00,Pirate Ship,153.0,0,25,360.0,,480.0,30.0
2019-03-26 12:30:00,Water Ride,247.0,0,25,300.0,,450.0,15.0
2019-03-17 12:00:00,Water Ride,247.0,0,45,300.0,,480.0,25.0
2020-01-31 10:15:00,Water Ride,247.0,0,10,375.0,,495.0,25.0
2019-07-14 14:30:00,Water Ride,247.0,0,25,180.0,,510.0,15.0
2019-07-05 13:00:00,Water Ride,224.5,0,20,270.0,,600.0,30.0
2019-04-06 10:15:00,Flying Coaster,378.0,0,45,435.0,,705.0,25.0
2019-01-28 15:00:00,Water Ride,247.0,0,20,90.0,,210.0,20.0
2019-08-30 15:30:00,Water Ride,247.0,0,25,120.0,,450.0,25.0
2019-04-19 15:15:00,Flying Coaster,756.0,0,60,135.0,,405.0,45.0
2019-09-02 11:30:00,Water Ride,224.5,0,20,360.0,,570.0,20.0
2019-02-28 13:30:00,Flying Coaster,756.0,0,15,210.0,,360.0,30.0
2020-01-15 14:45:00,Water Ride,247.0,0,10,105.0,,225.0,15.0
2019-09-16 10:15:00,Water Ride,247.0,0,5,435.0,,615.0,25.0
2019-05-14 12:15:00,Water Ride,247.0,0,20,315.0,,615.0,10.0
2022-05-17 11:15:00,Flying Coaster,756.0,0,15,375.0,,705.0,25.0
2022-08-02 16:15:00,Flying Coaster,756.0,0,25,75.0,,405.0,15.0
2019-01-22 14:15:00,Water Ride,247.0,0,10,135.0,,255.0,15.0
2020-01-27 15:15:00,Water Ride,247.0,0,30,75.0,,195.0,15.0
2022-08-04 20:45:00,Pirate Ship,199.75,0,50,-195.0,,135.0,30.0
2019-02-07 10:15:00,Flying Coaster,378.0,0,10,405.0,,525.0,45.0
2020-02-11 11:15:00,Pirate Ship,153.0,0,45,345.0,,465.0,50.0
2022-07-29 13:00:00,Flying Coaster,554.4,4,25,270.0,,600.0,35.0
2022-07-12 14:00:00,Flying Coaster,756.0,0,40,210.0,,540.0,35.0
2022-06-19 15:45:00,Water Ride,247.0,0,25,105.0,,435.0,20.0
2019-03-26 11:30:00,Water Ride,247.0,0,15,360.0,,510.0,15.0
2022-08-08 15:15:00,Water Ride,247.0,0,45,135.0,,465.0,30.0
2019-03-07 11:15:00,Flying Coaster,756.0,0,25,345.0,,495.0,35.0
2022-05-17 10:15:00,Flying Coaster,756.0,0,5,435.0,,765.0,30.0
2022-07-24 15:45:00,Water Ride,247.0,0,20,105.0,,435.0,5.0
2019-04-30 10:15:00,Water Ride,224.5,0,15,435.0,,705.0,50.0
2020-02-16 15:00:00,Flying Coaster,756.0,0,45,120.0,,300.0,30.0
2022-04-07 13:45:00,Pirate Ship,153.0,0,35,225.0,,555.0,40.0
2019-09-10 11:00:00,Water Ride,247.0,0,15,390.0,,600.0,20.0
2019-02-10 13:00:00,Water Ride,224.5,0,25,240.0,,360.0,30.0
2019-02-19 13:45:00,Flying Coaster,756.0,0,30,195.0,,315.0,35.0
2022-05-25 12:45:00,Water Ride,247.0,0,40,285.0,,615.0,15.0
2019-09-13 16:30:00,Flying Coaster,756.0,0,15,60.0,,270.0,15.0
2022-04-25 10:30:00,Pirate Ship,148.75,0,55,420.0,,750.0,35.0
2019-04-19 12:30:00,Water Ride,247.0,0,35,300.0,,570.0,40.0
2022-04-27 09:30:00,Flying Coaster,470.4,5,5,480.0,,810.0,25.0
2022-04-08 09:15:00,Pirate Ship,10.2,0,5,495.0,,825.0,15.0
2019-04-12 09:00:00,Water Ride,247.0,0,5,510.0,,780.0,15.0
2019-05-29 13:45:00,Flying Coaster,756.0,0,35,225.0,,555.0,45.0
2022-06-12 11:00:00,Pirate Ship,306.0,0,30,390.0,,720.0,30.0
2019-02-19 10:45:00,Flying Coaster,756.0,0,25,375.0,,495.0,30.0
2019-08-21 14:45:00,Flying Coaster,756.0,0,40,165.0,,495.0,35.0
2022-05-31 20:30:00,Flying Coaster,756.0,0,5,-180.0,,150.0,5.0
2019-05-21 13:45:00,Flying Coaster,756.0,0,20,225.0,,555.0,50.0
2022-04-14 18:30:00,Flying Coaster,756.0,0,45,-60.0,,270.0,15.0
2022-06-10 18:00:00,Pirate Ship,306.0,0,55,-30.0,,300.0,25.0
2022-04-17 16:45:00,Pirate Ship,306.0,0,45,45.0,,375.0,30.0
2019-04-19 15:30:00,Water Ride,49.4,12,45,120.0,,390.0,20.0
2020-02-21 14:00:00,Water Ride,247.0,0,35,180.0,,360.0,55.0
2019-05-21 19:00:00,Flying Coaster,756.0,0,5,-90.0,,240.0,10.0
2019-09-18 16:00:00,Flying Coaster,724.5,0,20,90.0,,270.0,10.0
2022-04-02 12:45:00,Flying Coaster,756.0,0,15,285.0,,615.0,40.0
2020-02-09 09:30:00,Flying Coaster,226.8,0,5,450.0,,570.0,20.0
2022-06-10 18:30:00,Flying Coaster,756.0,0,25,-60.0,,270.0,15.0
2019-07-08 19:15:00,Water Ride,247.0,0,20,-105.0,,225.0,20.0
2019-08-30 13:30:00,Water Ride,247.0,0,40,240.0,,570.0,25.0
2019-04-19 13:45:00,Water Ride,247.0,0,40,225.0,,495.0,45.0
2022-05-04 12:45:00,Flying Coaster,756.0,0,30,285.0,,615.0,35.0
2018-11-09 16:00:00,Flying Coaster,756.0,0,15,60.0,,180.0,10.0
2022-05-23 18:30:00,Flying Coaster,756.0,0,15,-60.0,,270.0,5.0
2020-02-24 18:15:00,Pirate Ship,153.0,0,60,-75.0,,105.0,0.0
2019-05-14 17:30:00,Water Ride,247.0,0,10,0.0,,300.0,15.0
2022-07-17 10:00:00,Flying Coaster,714.0,0,5,450.0,,780.0,20.0
2020-02-09 09:45:00,Flying Coaster,441.0,0,15,435.0,,555.0,25.0
2019-08-01 11:45:00,Flying Coaster,756.0,0,10,345.0,,675.0,35.0
2019-01-24 10:15:00,Flying Coaster,346.5,0,5,375.0,,495.0,5.0
2019-08-03 16:15:00,Flying Coaster,756.0,0,45,75.0,,405.0,25.0
2020-01-25 10:45:00,Flying Coaster,756.0,0,30,345.0,,555.0,45.0
2019-09-21 09:45:00,Water Ride,230.533,1,5,465.0,,735.0,25.0
2019-06-02 19:45:00,Water Ride,247.0,0,10,-135.0,,195.0,10.0
2019-07-25 20:30:00,Flying Coaster,378.0,0,15,-180.0,,150.0,5.0
2019-06-09 12:00:00,Water Ride,247.0,0,45,330.0,,660.0,45.0
2020-02-26 09:45:00,Flying Coaster,252.0,0,0,435.0,,615.0,30.0
2022-06-14 10:15:00,Water Ride,247.0,0,30,435.0,,765.0,40.0
2019-04-27 09:30:00,Water Ride,247.0,0,15,480.0,,750.0,25.0
2019-02-07 12:45:00,Flying Coaster,378.0,0,30,255.0,,375.0,30.0
2020-02-21 13:15:00,Flying Coaster,756.0,0,45,225.0,,405.0,50.0
2020-01-26 16:00:00,Water Ride,247.0,0,30,30.0,,180.0,30.0
2020-01-16 15:30:00,Flying Coaster,504.0,5,10,60.0,,180.0,15.0
2022-08-16 16:00:00,Pirate Ship,306.0,0,40,90.0,,420.0,50.0
2019-07-12 19:30:00,Water Ride,247.0,0,10,-120.0,,210.0,20.0
2022-07-22 20:15:00,Pirate Ship,229.5,0,50,-165.0,,165.0,20.0
2019-08-21 15:30:00,Water Ride,224.5,0,35,120.0,,450.0,25.0
2019-09-27 12:45:00,Flying Coaster,630.0,0,30,345.0,,465.0,60.0
2020-03-10 15:15:00,Flying Coaster,756.0,0,5,105.0,,255.0,5.0
2019-07-22 18:45:00,Water Ride,224.5,0,30,-75.0,,255.0,20.0
2022-07-25 09:30:00,Water Ride,247.0,0,10,480.0,,810.0,20.0
2022-06-27 18:30:00,Water Ride,16.4667,14,20,-60.0,,270.0,20.0
2019-04-01 18:45:00,Water Ride,247.0,0,20,-75.0,,195.0,15.0
2020-02-15 17:00:00,Flying Coaster,756.0,0,30,0.0,,240.0,15.0
2022-07-05 19:30:00,Water Ride,247.0,0,20,-120.0,,210.0,30.0
2019-08-07 19:45:00,Water Ride,224.5,0,45,-135.0,,195.0,25.0
2019-08-01 11:30:00,Water Ride,247.0,0,20,360.0,,690.0,30.0
2019-06-02 10:00:00,Water Ride,247.0,0,15,450.0,,780.0,20.0
2019-01-11 13:45:00,Water Ride,247.0,0,10,165.0,,255.0,10.0
2022-05-24 10:00:00,Water Ride,247.0,0,25,450.0,,780.0,30.0
2022-08-11 09:00:00,Water Ride,16.4667,0,0,510.0,,840.0,30.0
2022-04-14 13:15:00,Flying Coaster,756.0,0,45,255.0,,585.0,30.0
2019-09-18 14:30:00,Water Ride,247.0,0,15,180.0,,360.0,25.0
2019-06-03 10:15:00,Water Ride,247.0,0,5,435.0,,765.0,30.0
2019-04-09 14:00:00,Flying Coaster,756.0,0,25,210.0,,480.0,45.0
2019-09-05 17:00:00,Water Ride,224.5,0,25,30.0,,240.0,30.0
2019-08-12 09:45:00,Water Ride,230.533,0,5,465.0,,795.0,45.0
2022-06-21 13:45:00,Flying Coaster,756.0,0,40,225.0,,555.0,25.0
2019-06-05 09:00:00,Water Ride,247.0,0,5,510.0,,840.0,10.0
2022-07-10 19:00:00,Pirate Ship,301.75,0,35,-90.0,,240.0,25.0
2019-04-01 12:45:00,Flying Coaster,756.0,0,25,285.0,,555.0,30.0
2019-09-13 17:45:00,Water Ride,224.5,0,20,-15.0,,195.0,20.0
2022-04-11 18:00:00,Pirate Ship,229.5,0,65,-30.0,,300.0,65.0
2019-06-20 16:15:00,Water Ride,247.0,0,20,75.0,,405.0,30.0
2019-08-12 20:30:00,Flying Coaster,756.0,0,5,-180.0,,150.0,5.0
2019-07-27 19:45:00,Water Ride,247.0,0,20,-135.0,,195.0,20.0
2019-08-09 10:15:00,Flying Coaster,756.0,0,5,435.0,,765.0,5.0
2019-05-22 17:45:00,Flying Coaster,378.0,0,10,-15.0,,315.0,5.0
2019-09-21 19:15:00,Water Ride,247.0,0,40,-105.0,,165.0,0.0
2019-09-06 11:45:00,Flying Coaster,756.0,0,30,345.0,,555.0,15.0
2020-02-16 16:30:00,Water Ride,247.0,0,45,30.0,,210.0,30.0
2020-03-12 14:15:00,Flying Coaster,756.0,0,10,165.0,,315.0,10.0
2019-02-24 10:15:00,Flying Coaster,756.0,0,5,405.0,,525.0,35.0
2019-06-23 14:45:00,Water Ride,247.0,0,25,165.0,,495.0,20.0
2019-05-19 14:45:00,Water Ride,247.0,0,35,165.0,,495.0,35.0
2019-07-11 17:30:00,Water Ride,247.0,0,15,0.0,,330.0,15.0
2019-03-09 16:45:00,Water Ride,247.0,0,35,15.0,,195.0,40.0
2019-08-13 19:00:00,Water Ride,224.5,0,45,-90.0,,240.0,35.0
2022-06-18 16:45:00,Flying Coaster,756.0,0,15,45.0,,375.0,30.0
2019-02-23 17:00:00,Water Ride,224.5,0,20,0.0,,180.0,0.0
2022-05-20 14:00:00,Water Ride,247.0,0,35,210.0,,540.0,35.0
2022-05-19 10:15:00,Pirate Ship,148.75,0,45,435.0,,765.0,40.0
2019-01-18 14:00:00,Flying Coaster,756.0,0,5,150.0,,270.0,5.0
2019-06-03 19:15:00,Water Ride,247.0,0,20,-105.0,,225.0,15.0
2019-02-11 10:30:00,Water Ride,224.5,0,20,390.0,,510.0,25.0
2019-06-06 19:45:00,Water Ride,247.0,0,20,-135.0,,195.0,20.0
2018-11-07 11:15:00,Water Ride,224.5,0,10,375.0,,465.0,10.0
2019-09-16 14:00:00,Water Ride,247.0,0,10,210.0,,390.0,15.0
2019-08-20 13:30:00,Flying Coaster,756.0,0,50,240.0,,570.0,50.0
2019-05-01 19:00:00,Water Ride,247.0,0,20,-90.0,,180.0,0.0
2019-05-23 16:15:00,Flying Coaster,378.0,0,40,75.0,,405.0,15.0
2022-05-19 12:15:00,Flying Coaster,756.0,0,25,315.0,,645.0,25.0
2019-01-29 11:00:00,Flying Coaster,756.0,0,15,330.0,,450.0,5.0
2022-05-27 13:45:00,Pirate Ship,306.0,0,35,225.0,,555.0,50.0
2019-06-10 20:00:00,Water Ride,247.0,0,15,-150.0,,180.0,15.0
2020-01-31 09:45:00,Water Ride,214.067,0,5,405.0,,525.0,25.0
2019-08-10 12:30:00,Water Ride,202.0,0,30,300.0,,630.0,40.0
2022-07-29 17:30:00,Water Ride,247.0,0,25,0.0,,330.0,20.0
2019-04-27 15:30:00,Water Ride,247.0,0,35,120.0,,390.0,15.0
2022-05-22 09:15:00,Pirate Ship,20.4,0,5,495.0,,825.0,45.0
2019-02-08 10:30:00,Flying Coaster,730.8,0,15,390.0,,510.0,5.0
2019-04-05 19:45:00,Flying Coaster,378.0,0,10,-135.0,,135.0,5.0
2019-08-21 17:30:00,Flying Coaster,756.0,0,20,0.0,,330.0,25.0
2022-04-11 20:45:00,Flying Coaster,756.0,0,10,-195.0,,135.0,5.0
2020-03-05 14:30:00,Flying Coaster,756.0,0,5,150.0,,300.0,5.0
2019-02-13 16:30:00,Flying Coaster,756.0,0,25,30.0,,150.0,50.0
2022-06-18 15:30:00,Pirate Ship,228.083,0,35,120.0,,450.0,35.0
2019-01-13 17:15:00,Flying Coaster,756.0,0,25,-45.0,,105.0,0.0
2019-04-12 15:45:00,Water Ride,247.0,0,30,105.0,,375.0,20.0
2019-05-15 10:30:00,Flying Coaster,378.0,0,15,420.0,,720.0,20.0
2020-02-04 12:00:00,Water Ride,247.0,0,25,300.0,,420.0,15.0
2019-02-06 15:00:00,Water Ride,247.0,0,10,120.0,,240.0,15.0
2022-06-05 09:45:00,Pirate Ship,153.0,0,50,465.0,,795.0,50.0
2022-04-30 20:00:00,Pirate Ship,152.15,0,35,-150.0,,180.0,35.0
2022-07-07 14:45:00,Pirate Ship,301.75,0,50,165.0,,495.0,35.0
2019-04-24 10:45:00,Flying Coaster,756.0,0,20,405.0,,675.0,50.0
2019-06-14 19:30:00,Water Ride,224.5,0,20,-120.0,,210.0,10.0
2019-08-16 13:30:00,Water Ride,224.5,0,30,240.0,,570.0,25.0
2019-07-31 11:00:00,Flying Coaster,756.0,0,10,390.0,,720.0,15.0
2022-06-04 10:15:00,Pirate Ship,306.0,0,25,435.0,,765.0,35.0
2019-04-15 14:15:00,Water Ride,247.0,0,40,195.0,,465.0,40.0
2022-06-13 19:30:00,Pirate Ship,306.0,0,30,-120.0,,210.0,30.0
2019-01-23 10:45:00,Flying Coaster,378.0,1,5,345.0,,465.0,5.0
2019-04-01 14:00:00,Flying Coaster,756.0,0,30,210.0,,480.0,35.0
2019-01-28 16:15:00,Flying Coaster,756.0,0,10,15.0,,135.0,15.0
2022-06-10 11:30:00,Pirate Ship,306.0,0,45,360.0,,690.0,40.0
2019-06-03 15:15:00,Water Ride,247.0,0,25,135.0,,465.0,20.0
2019-06-04 14:30:00,Water Ride,247.0,0,20,180.0,,510.0,15.0
2019-02-03 10:30:00,Water Ride,224.5,0,20,360.0,,510.0,30.0
2019-08-27 14:45:00,Flying Coaster,756.0,0,35,165.0,,495.0,25.0
2019-03-11 09:00:00,Water Ride,247.0,0,5,480.0,,630.0,15.0
2019-07-21 13:30:00,Water Ride,224.5,0,20,240.0,,570.0,25.0
2020-02-13 13:15:00,Pirate Ship,153.0,0,40,225.0,,345.0,40.0
2022-05-05 10:30:00,Flying Coaster,756.0,0,5,420.0,,750.0,25.0
2022-05-15 11:30:00,Water Ride,247.0,0,35,360.0,,690.0,45.0
2022-05-01 10:45:00,Flying Coaster,756.0,0,10,405.0,,735.0,15.0
2020-02-09 09:45:00,Water Ride,247.0,0,5,435.0,,555.0,20.0
2019-06-05 20:00:00,Water Ride,98.8,9,15,-150.0,,180.0,15.0
2019-02-14 11:00:00,Flying Coaster,756.0,0,30,360.0,,480.0,30.0
2019-04-19 14:30:00,Flying Coaster,756.0,0,45,180.0,,450.0,50.0
2019-08-10 10:00:00,Water Ride,202.0,0,15,450.0,,780.0,30.0
2022-05-10 10:15:00,Water Ride,247.0,0,25,435.0,,765.0,35.0
2019-05-07 19:30:00,Flying Coaster,478.8,0,5,-120.0,,180.0,5.0
2019-02-15 14:30:00,Flying Coaster,756.0,0,25,150.0,,270.0,15.0
2020-02-09 10:45:00,Water Ride,247.0,0,15,375.0,,495.0,40.0
2022-05-12 20:45:00,Flying Coaster,756.0,0,5,-195.0,,135.0,5.0
2022-08-05 09:00:00,Water Ride,247.0,0,15,510.0,,840.0,25.0
2022-04-04 10:45:00,Flying Coaster,756.0,0,15,405.0,,735.0,25.0
2019-05-21 16:15:00,Flying Coaster,378.0,0,50,75.0,,405.0,15.0
2022-07-06 15:45:00,Water Ride,247.0,0,25,105.0,,435.0,15.0
2019-05-29 18:45:00,Flying Coaster,378.0,0,45,-75.0,,255.0,50.0
2018-11-07 10:00:00,Flying Coaster,756.0,0,5,450.0,,540.0,5.0
2019-06-11 16:00:00,Water Ride,247.0,0,25,90.0,,420.0,25.0
2022-04-30 19:00:00,Pirate Ship,306.0,0,30,-90.0,,240.0,40.0
2020-03-10 15:45:00,Water Ride,247.0,0,15,75.0,,225.0,15.0
2019-01-30 13:00:00,Water Ride,181.133,4,10,210.0,,330.0,10.0
2018-11-07 11:00:00,Water Ride,224.5,0,10,390.0,,480.0,10.0
2019-02-18 14:00:00,Flying Coaster,756.0,0,40,180.0,,300.0,45.0
2019-03-17 14:30:00,Flying Coaster,756.0,0,45,150.0,,330.0,25.0
2022-07-22 15:45:00,Pirate Ship,306.0,0,45,105.0,,435.0,35.0
2019-04-06 13:45:00,Water Ride,247.0,0,35,225.0,,495.0,30.0
2022-05-28 18:30:00,Flying Coaster,756.0,0,10,-60.0,,270.0,5.0
2022-06-06 20:00:00,Flying Coaster,756.0,0,5,-150.0,,180.0,5.0
2019-07-22 10:15:00,Flying Coaster,352.8,8,5,435.0,,765.0,25.0
2019-03-10 11:00:00,Water Ride,247.0,0,25,360.0,,540.0,25.0
2022-07-31 19:00:00,Pirate Ship,301.75,0,30,-90.0,,240.0,15.0
2019-04-08 10:45:00,Flying Coaster,756.0,0,25,405.0,,675.0,40.0
2022-05-12 16:30:00,Water Ride,179.75,0,45,60.0,,390.0,35.0
2019-07-09 20:00:00,Flying Coaster,756.0,0,5,-150.0,,180.0,10.0
2020-02-09 10:45:00,Flying Coaster,756.0,0,15,375.0,,495.0,25.0
2022-05-20 13:30:00,Pirate Ship,306.0,0,30,240.0,,570.0,35.0
2019-05-09 19:15:00,Water Ride,247.0,0,10,-105.0,,195.0,10.0
2019-06-15 18:30:00,Water Ride,224.5,0,35,-60.0,,270.0,35.0
2019-06-14 17:30:00,Water Ride,224.5,0,15,0.0,,330.0,20.0
2019-08-19 10:30:00,Water Ride,224.5,0,30,420.0,,750.0,45.0
2019-02-19 11:00:00,Flying Coaster,756.0,0,30,360.0,,480.0,25.0
2022-05-31 11:15:00,Flying Coaster,756.0,0,35,375.0,,705.0,50.0
2022-08-11 19:45:00,Flying Coaster,756.0,0,5,-135.0,,195.0,5.0
2020-03-09 17:30:00,Pirate Ship,153.0,0,45,-30.0,,120.0,0.0
2022-06-12 19:00:00,Pirate Ship,301.75,0,35,-90.0,,240.0,35.0
2022-06-19 13:30:00,Pirate Ship,306.0,0,35,240.0,,570.0,35.0
2022-08-09 13:45:00,Pirate Ship,301.75,0,35,225.0,,555.0,35.0
2019-04-12 18:30:00,Water Ride,247.0,0,20,-60.0,,210.0,15.0
2022-07-05 16:45:00,Flying Coaster,756.0,0,30,45.0,,375.0,15.0
2019-04-23 13:15:00,Flying Coaster,756.0,0,70,255.0,,525.0,55.0
2020-01-19 16:30:00,Pirate Ship,153.0,0,40,0.0,,150.0,40.0
2022-06-18 14:15:00,Pirate Ship,229.5,0,35,195.0,,525.0,35.0
2022-04-08 20:15:00,Flying Coaster,756.0,0,5,-165.0,,165.0,5.0
2019-02-03 15:15:00,Flying Coaster,756.0,0,40,75.0,,225.0,30.0
2022-07-02 12:45:00,Water Ride,247.0,0,35,285.0,,615.0,30.0
2022-05-22 13:30:00,Water Ride,197.6,3,30,240.0,,570.0,50.0
2019-06-07 12:15:00,Water Ride,247.0,0,25,315.0,,645.0,30.0
2022-04-02 13:15:00,Flying Coaster,756.0,0,40,255.0,,585.0,40.0
2022-04-02 11:45:00,Pirate Ship,153.0,0,55,345.0,,675.0,40.0
2022-05-30 19:30:00,Flying Coaster,756.0,0,25,-120.0,,210.0,5.0
2019-04-11 13:45:00,Flying Coaster,756.0,0,45,225.0,,495.0,45.0
2022-05-23 20:45:00,Flying Coaster,756.0,0,5,-195.0,,135.0,5.0
2022-06-27 19:15:00,Flying Coaster,756.0,0,15,-105.0,,225.0,5.0
2022-06-12 10:30:00,Flying Coaster,756.0,0,5,420.0,,750.0,30.0
2019-04-30 11:00:00,Water Ride,224.5,0,35,390.0,,660.0,50.0
2019-01-29 12:45:00,Flying Coaster,756.0,0,5,225.0,,345.0,5.0
2022-07-05 19:30:00,Flying Coaster,756.0,0,5,-120.0,,210.0,5.0
2019-05-25 15:30:00,Flying Coaster,756.0,0,40,120.0,,450.0,30.0
2019-08-20 12:45:00,Flying Coaster,756.0,0,35,285.0,,615.0,60.0
2019-06-22 12:30:00,Water Ride,247.0,0,40,300.0,,630.0,30.0
2019-01-13 10:15:00,Flying Coaster,756.0,0,10,375.0,,525.0,35.0
2022-08-06 15:00:00,Flying Coaster,756.0,0,30,150.0,,480.0,25.0
2019-05-21 15:30:00,Water Ride,65.8667,11,5,120.0,,450.0,15.0
2019-06-18 09:45:00,Water Ride,247.0,0,5,465.0,,795.0,25.0
2019-05-08 19:00:00,Flying Coaster,756.0,0,5,-90.0,,210.0,5.0
2022-04-24 18:45:00,Pirate Ship,306.0,0,25,-75.0,,255.0,30.0
2022-07-12 13:15:00,Water Ride,247.0,0,35,255.0,,585.0,35.0
2019-03-30 09:30:00,Water Ride,247.0,0,15,480.0,,630.0,45.0
2020-02-20 17:00:00,Flying Coaster,756.0,0,30,0.0,,180.0,5.0
2018-11-07 12:00:00,Water Ride,224.5,0,15,330.0,,420.0,10.0
2022-06-13 19:15:00,Water Ride,247.0,0,45,-105.0,,225.0,30.0
2019-08-17 12:30:00,Water Ride,247.0,0,40,300.0,,630.0,35.0
2019-02-19 14:00:00,Water Ride,224.5,0,20,180.0,,300.0,25.0
2019-04-22 12:45:00,Water Ride,247.0,0,35,285.0,,555.0,35.0
2019-08-08 17:15:00,Water Ride,247.0,0,40,15.0,,345.0,35.0
2020-02-20 17:00:00,Pirate Ship,280.5,0,45,0.0,,180.0,60.0
2022-05-20 15:00:00,Flying Coaster,756.0,0,30,150.0,,480.0,15.0
2019-05-31 14:45:00,Water Ride,197.6,3,40,165.0,,495.0,50.0
2022-06-09 09:30:00,Flying Coaster,756.0,0,5,480.0,,810.0,40.0
2022-04-15 20:00:00,Pirate Ship,153.0,0,45,-150.0,,180.0,40.0
2022-05-05 10:15:00,Pirate Ship,153.0,0,45,435.0,,765.0,40.0
2022-07-17 16:30:00,Pirate Ship,272.0,0,20,60.0,,390.0,30.0
2019-04-12 19:00:00,Flying Coaster,739.2,0,25,-90.0,,180.0,5.0
2019-03-14 09:15:00,Water Ride,247.0,0,5,465.0,,615.0,5.0
2022-08-12 18:00:00,Pirate Ship,272.0,0,35,-30.0,,300.0,20.0
2019-08-23 16:45:00,Flying Coaster,756.0,0,30,45.0,,375.0,15.0
2019-04-23 13:00:00,Water Ride,247.0,0,45,270.0,,540.0,45.0
2019-08-10 10:15:00,Water Ride,202.0,0,15,435.0,,765.0,30.0
