DATETIME,ENTITY_DESCRIPTION_SHORT,CURRENT_WAIT_TIME,WAIT_TIME_IN_2H,day,week,year,is_holiday,is_pirate_ship,is_flying_coaster,capacity_normalized,has_downtime,time_to_next_event,weather_comfort
2022-02-06 17:30:00,Pirate Ship,10,10.0,0.3333333333333333,6,3,0.0,1,0,-1.7945783113763047,0,240.0,0.01064520000000001
2022-05-11 19:15:00,Pirate Ship,75,50.0,0.6666666666666666,2,3,0.0,1,0,-0.8169020759627522,0,-105.0,0.24966719999999998
2019-09-07 11:45:00,Water Ride,25,45.0,-0.6666666666666666,5,0,0.0,0,0,0.3620571136832268,0,240.0,0.2140344
2019-01-13 14:00:00,Water Ride,30,35.0,-0.16666666666666666,6,0,0.0,0,0,-4.681197732556654,1,150.0,0.07699199999999999
2021-12-31 17:30:00,Water Ride,0,25.0,0.3333333333333333,4,2,0.0,0,0,0.3620571136832268,0,240.0,0.023231999999999992
2020-02-16 16:15:00,Flying Coaster,30,5.0,0.16666666666666666,6,1,0.0,0,1,0.3763411845404809,0,45.0,0.18443639999999997
2019-05-14 17:15:00,Water Ride,15,15.0,0.3333333333333333,1,0,0.0,0,0,0.3620571136832268,0,15.0,0.22358940000000002
2020-01-03 12:15:00,Pirate Ship,50,45.0,-0.5,4,1,0.0,1,0,0.8125583163931684,0,-15.0,0.13293539999999998
2019-07-17 14:00:00,Water Ride,30,20.0,-0.16666666666666666,2,0,0.0,0,0,0.3620571136832268,0,210.0,0.1862784
2021-08-30 11:15:00,Flying Coaster,15,20.0,-0.6666666666666666,0,2,0.0,0,1,0.3763411845404809,0,240.0,0.10465079999999999
2019-07-26 10:00:00,Flying Coaster,5,20.0,-0.8333333333333334,4,0,0.0,0,1,0.3763411845404809,0,240.0,0.17495279999999996
2021-09-15 10:00:00,Pirate Ship,5,5.0,-0.8333333333333334,2,2,0.0,1,0,-1.9575243506118967,0,240.0,0.01139520000000001
2019-10-26 14:45:00,Flying Coaster,40,55.0,-0.16666666666666666,5,0,0.0,0,1,0.3763411845404809,0,-135.0,0.20930400000000002
2022-05-19 10:30:00,Flying Coaster,10,25.0,-0.8333333333333334,3,3,0.0,0,1,0.3763411845404809,0,240.0,0.13341
2019-12-01 12:15:00,Water Ride,45,35.0,-0.5,6,0,0.0,0,0,-0.21220014360623327,0,-15.0,0.005695200000000005
2021-12-15 16:45:00,Pirate Ship,20,60.0,0.16666666666666666,2,2,0.0,1,0,-0.002171879784791874,0,240.0,0.02034
2018-10-05 16:15:00,Flying Coaster,30,40.0,0.16666666666666666,4,-1,0.0,0,1,0.3763411845404809,0,-245.0,0.20611349999999998
2019-05-30 19:30:00,Flying Coaster,40,50.0,0.6666666666666666,3,0,1.0,0,1,0.14221150331511542,0,-120.0,0.2020416
2021-12-07 17:45:00,Water Ride,40,40.0,0.3333333333333333,1,2,0.0,0,0,0.3620571136832268,0,240.0,0.023296800000000003
2021-07-21 19:15:00,Pirate Ship,20,0.0,0.6666666666666666,2,2,0.0,1,0,0.8125583163931684,0,240.0,0.20571179999999997
2019-07-04 20:15:00,Water Ride,25,0.0,0.8333333333333334,3,0,0.0,0,0,0.3620571136832268,0,-165.0,0.1931985
2022-02-16 09:30:00,Flying Coaster,5,30.0,-1.0,2,3,0.0,0,1,-0.1855700504003964,0,240.0,0.007824000000000006
2020-09-27 12:15:00,Flying Coaster,20,25.0,-0.5,6,1,0.0,0,1,0.3763411845404809,0,240.0,0.0243576
2019-06-29 10:00:00,Flying Coaster,10,25.0,-0.8333333333333334,5,0,0.0,0,1,0.3763411845404809,0,240.0,0.2124096
2022-07-05 16:45:00,Water Ride,30,40.0,0.16666666666666666,1,3,0.0,0,0,0.3620571136832268,0,45.0,0.21597660000000002
2021-10-03 18:15:00,Flying Coaster,5,5.0,0.5,6,2,0.5,0,1,0.3763411845404809,0,240.0,0.04891034999999999
2022-07-29 17:45:00,Pirate Ship,30,20.0,0.3333333333333333,4,3,0.0,1,0,1.1384503948643527,0,-15.0,0.14753235000000003
2021-08-07 18:15:00,Flying Coaster,10,5.0,0.5,5,2,0.0,0,1,0.3763411845404809,0,240.0,0.16979624999999998
2020-09-30 09:15:00,Flying Coaster,5,5.0,-1.0,2,1,0.0,0,1,0.3763411845404809,0,240.0,0.015457649999999988
2020-10-24 17:00:00,Water Ride,25,25.0,0.3333333333333333,5,1,0.0,0,0,0.3620571136832268,0,240.0,0.0642096
2020-09-20 16:30:00,Water Ride,20,15.0,0.16666666666666666,6,1,0.0,0,0,-0.21220014360623327,0,240.0,0.2027424
2018-12-08 14:00:00,Water Ride,40,45.0,-0.16666666666666666,5,-1,0.0,0,0,0.3620571136832268,0,-130.0,0.0872064
2022-04-28 19:45:00,Flying Coaster,5,5.0,0.6666666666666666,3,3,0.0,0,1,0.3763411845404809,0,-135.0,0.25561725
2020-10-14 09:00:00,Water Ride,5,5.0,-1.0,2,1,0.0,0,0,-5.101469820494803,1,240.0,0.015683999999999993
2019-06-03 14:45:00,Water Ride,25,35.0,-0.16666666666666666,0,0,0.0,0,0,0.3620571136832268,0,165.0,0.17790795
2021-10-10 15:30:00,Water Ride,30,30.0,0.0,6,2,0.0,0,0,-0.21220014360623327,0,240.0,0.190296
2018-12-11 11:45:00,Flying Coaster,15,5.0,-0.6666666666666666,1,-1,0.0,0,1,0.3763411845404809,0,5.0,0.0021051000000000017
2020-10-10 14:15:00,Flying Coaster,40,35.0,-0.16666666666666666,5,1,0.0,0,1,0.3763411845404809,0,240.0,0.181488
2021-10-24 15:30:00,Water Ride,25,25.0,0.0,6,2,0.0,0,0,0.3620571136832268,0,240.0,0.1291428
2019-09-08 14:00:00,Water Ride,35,25.0,-0.16666666666666666,6,0,0.0,0,0,0.3620571136832268,0,210.0,0.24663359999999998
2019-08-08 20:45:00,Flying Coaster,25,5.0,0.8333333333333334,3,0,0.0,0,1,0.3763411845404809,0,-195.0,0.18868499999999996
2022-01-18 16:30:00,Pirate Ship,15,15.0,0.16666666666666666,1,3,0.0,1,0,-0.8169020759627522,0,240.0,0.0651162
2021-09-03 17:15:00,Water Ride,20,20.0,0.3333333333333333,4,2,0.0,0,0,-0.5184706808272787,0,240.0,0.1902744
2021-08-27 12:30:00,Flying Coaster,15,25.0,-0.5,4,2,0.0,0,1,0.3763411845404809,0,240.0,0.2655744
2021-11-06 12:30:00,Pirate Ship,35,20.0,-0.5,5,2,0.0,1,0,1.1384503948643527,0,240.0,0.05732099999999998
2022-03-24 10:30:00,Water Ride,20,30.0,-0.8333333333333334,3,3,0.0,0,0,0.3620571136832268,0,240.0,0.2296404
2022-03-22 09:45:00,Flying Coaster,5,25.0,-1.0,1,3,0.0,0,1,-3.6194720417057566,1,240.0,0.17905635
2022-06-07 20:45:00,Flying Coaster,10,5.0,0.8333333333333334,1,3,0.0,0,1,0.3763411845404809,0,-195.0,0.18697499999999997
2019-08-26 10:30:00,Water Ride,15,30.0,-0.8333333333333334,0,0,0.0,0,0,0.3620571136832268,0,240.0,0.20800800000000003
2022-02-13 14:15:00,Flying Coaster,15,40.0,-0.16666666666666666,6,3,0.0,0,1,-4.4935561849471215,1,240.0,0.1347906
2019-12-31 09:45:00,Water Ride,15,30.0,-1.0,1,0,0.0,0,0,0.3620571136832268,0,190.0,0.0034103999999999957
2020-10-07 11:45:00,Pirate Ship,15,10.0,-0.6666666666666666,2,1,0.0,1,0,-1.2514248472576643,0,240.0,0.05247449999999999
2019-10-25 13:30:00,Water Ride,15,15.0,-0.3333333333333333,4,0,0.0,0,0,0.3620571136832268,0,-60.0,0.06947100000000002
2021-06-20 15:45:00,Water Ride,15,15.0,0.0,6,2,0.0,0,0,-0.21220014360623327,0,240.0,0.20013104999999998
2021-11-22 16:45:00,Flying Coaster,10,5.0,0.16666666666666666,0,2,0.0,0,1,-0.560177540360981,0,240.0,0.0524832
2019-05-01 09:45:00,Water Ride,10,40.0,-1.0,2,0,0.8,0,0,0.3620571136832268,0,240.0,0.023107500000000007
2019-11-15 09:30:00,Water Ride,15,30.0,-1.0,4,0,0.0,0,0,0.3620571136832268,0,150.0,0.010554000000000001
2019-04-10 18:45:00,Flying Coaster,30,5.0,0.5,2,0,0.0,0,1,-2.4332149901639046,0,-75.0,0.1015065
2021-11-13 19:15:00,Water Ride,35,15.0,0.6666666666666666,5,2,0.0,0,0,0.3620571136832268,0,240.0,0.021736799999999997
2021-12-10 11:15:00,Pirate Ship,40,20.0,-0.6666666666666666,4,2,0.0,1,0,-0.8169020759627522,0,240.0,0.0218496
2019-08-27 15:45:00,Water Ride,35,25.0,0.0,1,0,0.0,0,0,0.3620571136832268,0,105.0,0.10404465
2021-06-20 16:15:00,Water Ride,10,15.0,0.16666666666666666,6,2,0.0,0,0,-0.21220014360623327,0,240.0,0.20657039999999996
2019-07-01 19:00:00,Water Ride,20,20.0,0.6666666666666666,0,0,0.0,0,0,0.3620571136832268,0,-90.0,0.2472192
2020-10-03 11:00:00,Flying Coaster,20,25.0,-0.6666666666666666,5,1,0.5,0,1,0.3763411845404809,0,240.0,0.0246528
2020-07-20 12:30:00,Water Ride,20,25.0,-0.5,0,1,0.0,0,0,-0.21220014360623327,0,240.0,0.18189600000000003
2022-07-12 12:30:00,Pirate Ship,45,40.0,-0.5,1,3,0.0,1,0,0.8125583163931684,0,240.0,0.1798434
2019-09-28 10:45:00,Flying Coaster,50,70.0,-0.8333333333333334,5,0,0.0,0,1,-2.4332149901639046,0,105.0,0.098064
2020-02-03 10:30:00,Water Ride,20,25.0,-0.8333333333333334,0,1,0.0,0,0,0.3620571136832268,0,240.0,0.0317664
2019-11-05 09:00:00,Water Ride,5,15.0,-1.0,1,0,0.0,0,0,0.3620571136832268,0,240.0,0.019699199999999997
2022-05-08 15:15:00,Water Ride,30,30.0,0.0,6,3,0.3,0,0,0.3620571136832268,0,135.0,0.1953504
2020-10-20 14:15:00,Flying Coaster,20,25.0,-0.16666666666666666,1,1,0.0,0,1,0.3763411845404809,0,240.0,0.025830149999999993
2021-12-27 11:00:00,Pirate Ship,30,45.0,-0.6666666666666666,0,2,0.0,1,0,0.1607741594508002,0,240.0,0.006532800000000005
2020-10-02 15:30:00,Pirate Ship,5,10.0,0.0,4,1,0.0,1,0,-2.1204703898474886,0,240.0,0.022637999999999995
2020-10-08 15:15:00,Flying Coaster,10,10.0,0.0,3,1,0.0,0,1,0.14221150331511542,0,240.0,0.09144494999999998
2019-04-06 16:00:00,Water Ride,30,15.0,0.16666666666666666,5,0,0.0,0,0,0.3620571136832268,0,90.0,0.254016
2021-07-08 15:15:00,Water Ride,20,20.0,0.0,3,2,0.0,0,0,-0.21220014360623327,0,240.0,0.1823031
2019-05-11 18:15:00,Water Ride,20,15.0,0.5,5,0,0.0,0,0,-0.21220014360623327,0,-45.0,0.11773125000000001
2019-02-08 12:00:00,Flying Coaster,15,60.0,-0.5,4,0,0.0,0,1,0.3763411845404809,0,240.0,0.1053504
2018-10-03 15:30:00,Pirate Ship,20,20.0,0.0,2,-1,0.5,1,0,-0.8169020759627522,0,-200.0,0.20010239999999999
2019-10-20 13:45:00,Water Ride,30,30.0,-0.3333333333333333,6,0,0.0,0,0,0.3620571136832268,0,-75.0,0.025192499999999996
2022-06-06 18:30:00,Water Ride,45,30.0,0.5,0,3,0.8,0,0,0.3620571136832268,0,-60.0,0.20971979999999996
2022-06-25 10:00:00,Flying Coaster,5,15.0,-0.8333333333333334,5,3,0.0,0,1,0.3763411845404809,0,240.0,0.10208159999999998
2022-06-22 10:00:00,Pirate Ship,20,40.0,-0.8333333333333334,2,3,0.0,1,0,0.1607741594508002,0,240.0,0.0933912
2021-07-29 11:15:00,Water Ride,20,40.0,-0.6666666666666666,3,2,0.0,0,0,0.3620571136832268,0,240.0,0.13794855
2019-04-10 11:30:00,Flying Coaster,30,15.0,-0.6666666666666666,2,0,0.0,0,1,0.3763411845404809,0,240.0,0.05272200000000001
2022-01-04 16:45:00,Flying Coaster,15,15.0,0.16666666666666666,1,3,0.0,0,1,-0.560177540360981,0,240.0,0.009876600000000008
2018-12-30 18:30:00,Flying Coaster,45,10.0,0.5,6,-1,0.0,0,1,0.2982979574653591,0,-400.0,0.0
2021-07-31 13:45:00,Flying Coaster,30,20.0,-0.3333333333333333,5,2,0.0,0,1,0.3763411845404809,0,240.0,0.17374994999999996
2022-06-12 11:30:00,Flying Coaster,25,40.0,-0.6666666666666666,6,3,0.0,0,1,0.3763411845404809,0,240.0,0.24367139999999998
2022-06-09 11:15:00,Flying Coaster,30,40.0,-0.6666666666666666,3,3,0.0,0,1,0.3763411845404809,0,240.0,0.1410648
2022-02-06 17:00:00,Flying Coaster,10,5.0,0.3333333333333333,6,3,0.0,0,1,0.3763411845404809,0,240.0,0.010648800000000009
2018-11-10 11:15:00,Flying Coaster,35,30.0,-0.6666666666666666,5,-1,0.0,0,1,0.3763411845404809,0,35.0,0.027687750000000007
2019-04-18 18:45:00,Flying Coaster,90,50.0,0.5,3,0,0.0,0,1,-2.4332149901639046,0,-75.0,0.22459499999999996
2019-12-04 11:15:00,Flying Coaster,5,5.0,-0.6666666666666666,2,0,0.0,0,1,0.3763411845404809,0,45.0,0.005491199999999995
2020-08-17 14:45:00,Flying Coaster,30,20.0,-0.16666666666666666,0,1,0.0,0,1,0.3763411845404809,0,240.0,0.11698019999999999
2022-05-19 19:45:00,Water Ride,20,20.0,0.6666666666666666,3,3,0.0,0,0,0.3620571136832268,0,-135.0,0.1540098
2022-07-29 10:00:00,Pirate Ship,15,25.0,-0.8333333333333334,4,3,0.0,1,0,0.5192554457691029,0,240.0,0.19437599999999997
2022-02-02 14:15:00,Water Ride,15,15.0,-0.16666666666666666,2,3,0.0,0,0,0.3620571136832268,0,240.0,0.03344985000000001
2019-08-28 20:00:00,Water Ride,25,0.0,0.8333333333333334,2,0,0.0,0,0,-2.579850054138293,1,-150.0,0.1614048
2021-12-27 10:00:00,Flying Coaster,5,50.0,-0.8333333333333334,0,2,0.0,0,1,0.3763411845404809,0,240.0,0.006451200000000005
2022-06-06 18:45:00,Water Ride,30,30.0,0.5,0,3,0.8,0,0,0.3620571136832268,0,-75.0,0.20321894999999998
2021-12-15 15:45:00,Pirate Ship,45,70.0,0.0,2,2,0.0,1,0,-0.002171879784791874,0,240.0,0.023798850000000003
2018-10-15 17:15:00,Flying Coaster,25,35.0,0.3333333333333333,0,-1,0.0,0,1,0.3763411845404809,0,-305.0,0.181755
2019-05-06 17:00:00,Flying Coaster,15,5.0,0.3333333333333333,0,0,0.0,0,1,-0.09191817791025005,0,30.0,0.2011392
2021-08-21 14:45:00,Pirate Ship,45,35.0,-0.16666666666666666,5,2,0.0,1,0,0.7582429699813045,0,240.0,0.18804239999999997
2019-11-26 11:30:00,Water Ride,25,25.0,-0.6666666666666666,1,0,0.0,0,0,0.3620571136832268,0,30.0,0.018653999999999994
2021-10-23 13:30:00,Flying Coaster,35,50.0,-0.3333333333333333,5,2,0.0,0,1,0.3763411845404809,0,240.0,0.10701899999999999
2022-01-04 16:00:00,Water Ride,30,25.0,0.16666666666666666,1,3,0.0,0,0,0.3620571136832268,0,240.0,0.009871200000000009
2022-06-13 10:30:00,Flying Coaster,20,35.0,-0.8333333333333334,0,3,0.0,0,1,-0.4353083770407864,0,240.0,0.2003616
2019-10-14 14:45:00,Water Ride,30,30.0,-0.16666666666666666,0,0,0.0,0,0,0.3620571136832268,0,-135.0,0.20197275
2020-01-08 10:00:00,Pirate Ship,20,30.0,-0.8333333333333334,2,1,0.0,1,0,-0.8169020759627522,0,240.0,0.015571199999999993
2019-07-04 18:30:00,Flying Coaster,20,15.0,0.5,3,0,0.0,0,1,0.3763411845404809,0,-60.0,0.16008899999999998
2022-05-30 18:30:00,Flying Coaster,15,15.0,0.5,0,3,0.0,0,1,0.3763411845404809,0,-60.0,0.2706564
2021-10-14 12:30:00,Pirate Ship,15,10.0,-0.5,3,2,0.0,1,0,0.9211890092168965,0,240.0,0.12942120000000001
2018-10-27 11:15:00,Flying Coaster,35,50.0,-0.6666666666666666,5,-1,0.0,0,1,0.3763411845404809,0,55.0,0.04496309999999999
2020-09-13 11:00:00,Pirate Ship,25,35.0,-0.6666666666666666,6,1,0.0,1,0,-0.21943326543224798,0,240.0,0.2216448
2020-07-26 10:30:00,Pirate Ship,35,25.0,-0.8333333333333334,6,1,0.0,1,0,-1.1971095008458004,0,240.0,0.0952182
2019-03-10 11:30:00,Flying Coaster,40,30.0,-0.6666666666666666,6,0,0.0,0,1,0.3763411845404809,0,240.0,0.21128580000000002
2021-08-08 18:15:00,Pirate Ship,30,35.0,0.5,6,2,0.0,1,0,0.8125583163931684,0,240.0,0.26217495
2022-01-20 18:00:00,Water Ride,5,0.0,0.5,3,3,0.0,0,0,0.3620571136832268,0,240.0,0.016358400000000002
2021-08-17 11:00:00,Pirate Ship,35,30.0,-0.6666666666666666,1,2,0.0,1,0,0.8125583163931684,0,240.0,0.11695199999999997
2019-04-10 12:00:00,Flying Coaster,40,15.0,-0.5,2,0,0.0,0,1,0.3763411845404809,0,240.0,0.056870399999999995
2020-01-10 17:45:00,Pirate Ship,40,15.0,0.3333333333333333,4,1,0.0,1,0,-0.8169020759627522,0,-75.0,0.029809049999999993
2019-11-15 16:15:00,Water Ride,15,0.0,0.16666666666666666,4,0,0.0,0,0,0.3620571136832268,0,-255.0,0.004438800000000002
2022-06-08 15:30:00,Flying Coaster,35,15.0,0.0,2,3,0.0,0,1,0.3763411845404809,0,120.0,0.05773199999999998
2019-06-14 09:30:00,Water Ride,5,15.0,-1.0,4,0,0.0,0,0,0.3620571136832268,0,240.0,0.09537119999999999
2021-08-19 16:45:00,Water Ride,40,40.0,0.16666666666666666,3,2,0.0,0,0,0.3620571136832268,0,240.0,0.138
2020-09-23 10:15:00,Flying Coaster,5,5.0,-0.8333333333333334,2,1,0.0,0,1,0.3763411845404809,0,240.0,0.05931224999999999
2022-06-09 12:15:00,Pirate Ship,55,60.0,-0.5,3,3,0.0,1,0,1.0732719791701155,0,240.0,0.1748409
2021-08-24 15:45:00,Pirate Ship,30,30.0,0.0,1,2,0.0,1,0,0.6496122771575764,0,240.0,0.24819839999999993
2021-06-25 14:45:00,Flying Coaster,40,25.0,-0.16666666666666666,4,2,0.0,0,1,0.3763411845404809,0,240.0,0.19370339999999994
2019-05-22 13:45:00,Water Ride,15,20.0,-0.3333333333333333,2,0,0.0,0,0,0.3620571136832268,0,225.0,0.2869842
2019-02-12 16:45:00,Flying Coaster,25,10.0,0.16666666666666666,1,0,0.0,0,1,0.3763411845404809,0,15.0,0.09300599999999999
2020-01-24 12:30:00,Water Ride,30,25.0,-0.5,4,1,0.0,0,0,0.3620571136832268,0,240.0,0.019905600000000002
2018-10-25 11:30:00,Water Ride,35,40.0,-0.6666666666666666,3,-1,0.0,0,0,-0.7864574008956934,0,40.0,0.08025299999999999
2019-09-22 16:45:00,Water Ride,25,20.0,0.16666666666666666,6,0,0.0,0,0,0.3620571136832268,0,45.0,0.038855400000000005
2021-09-23 15:45:00,Pirate Ship,25,15.0,0.0,3,2,0.0,1,0,-0.5380790376880139,0,240.0,0.26136719999999997
2021-10-07 17:15:00,Flying Coaster,15,0.0,0.3333333333333333,3,2,0.0,0,1,-0.560177540360981,0,240.0,0.174876
2020-10-20 12:30:00,Flying Coaster,30,25.0,-0.5,1,1,0.0,0,1,0.3763411845404809,0,240.0,0.03596160000000001
2022-05-08 20:30:00,Pirate Ship,20,15.0,0.8333333333333334,6,3,0.3,1,0,-0.8169020759627522,0,-180.0,0.23270399999999997
2020-02-07 09:45:00,Flying Coaster,5,10.0,-1.0,4,1,0.0,0,1,-2.1990853089385394,0,240.0,0.023961299999999998
2021-12-31 17:30:00,Pirate Ship,50,40.0,0.3333333333333333,4,2,0.0,1,0,1.0841350484524885,0,240.0,0.023231999999999992
2019-04-17 10:15:00,Flying Coaster,15,60.0,-0.8333333333333334,2,0,0.0,0,1,0.3763411845404809,0,240.0,0.0519615
2022-05-24 16:15:00,Flying Coaster,30,15.0,0.16666666666666666,1,3,0.0,0,1,0.3763411845404809,0,75.0,0.22449600000000003
2019-08-06 09:30:00,Flying Coaster,5,25.0,-1.0,1,0,0.0,0,1,-1.1220887753018582,0,240.0,0.13012559999999998
2021-07-24 17:00:00,Flying Coaster,10,5.0,0.3333333333333333,5,2,0.0,0,1,0.3763411845404809,0,240.0,0.15816239999999995
2022-06-03 19:45:00,Pirate Ship,30,20.0,0.6666666666666666,4,3,0.0,1,0,1.1384503948643527,0,-135.0,0.14113499999999998
2018-10-05 17:15:00,Flying Coaster,30,15.0,0.3333333333333333,4,-1,0.0,0,1,-2.4332149901639046,0,-305.0,0.202608
2018-10-25 10:15:00,Flying Coaster,15,50.0,-0.8333333333333334,3,-1,0.0,0,1,0.3763411845404809,0,115.0,0.058575
2019-05-11 13:00:00,Water Ride,20,25.0,-0.3333333333333333,5,0,0.0,0,0,0.3620571136832268,0,240.0,0.0
2021-07-16 18:15:00,Water Ride,15,15.0,0.5,4,2,0.0,0,0,0.3620571136832268,0,240.0,0.148305
2021-11-26 20:15:00,Water Ride,10,10.0,0.8333333333333334,4,2,0.0,0,0,0.3620571136832268,0,240.0,0.02627999999999999
2018-12-06 20:00:00,Flying Coaster,0,0.0,0.8333333333333334,3,-1,0.0,0,1,0.3763411845404809,0,-490.0,0.03354240000000001
2021-11-12 10:45:00,Flying Coaster,10,30.0,-0.8333333333333334,4,2,0.0,0,1,0.3763411845404809,0,240.0,0.001326150000000001
2019-01-23 10:15:00,Water Ride,5,15.0,-0.8333333333333334,2,0,0.0,0,0,0.3620571136832268,0,240.0,0.0040266000000000034
2019-01-03 15:15:00,Water Ride,40,40.0,0.0,3,0,0.0,0,0,0.3620571136832268,0,-205.0,0.09248099999999998
2021-12-26 12:45:00,Flying Coaster,30,25.0,-0.5,6,2,0.5,0,1,0.3763411845404809,0,240.0,0.003496800000000003
2020-08-23 17:45:00,Pirate Ship,20,35.0,0.3333333333333333,6,1,0.0,1,0,0.5952969307457124,0,240.0,0.26312655
2019-03-19 15:00:00,Water Ride,30,25.0,0.0,1,0,0.0,0,0,0.3620571136832268,0,150.0,0.144228
2018-10-09 15:45:00,Water Ride,20,20.0,0.0,1,-1,0.0,0,0,-0.21220014360623327,0,-215.0,0.23653875000000002
2021-09-16 16:15:00,Flying Coaster,10,10.0,0.16666666666666666,3,2,0.0,0,1,0.3763411845404809,0,240.0,0.21893490000000002
2021-07-27 10:45:00,Pirate Ship,40,15.0,-0.8333333333333334,1,2,0.0,1,0,-0.8169020759627522,0,240.0,0.021518399999999986
2022-03-19 09:15:00,Flying Coaster,5,30.0,-1.0,5,3,0.0,0,1,-1.80886917356293,0,240.0,0.0890226
2018-11-30 16:15:00,Water Ride,15,0.0,0.16666666666666666,4,-1,0.0,0,0,-0.21220014360623327,0,-265.0,0.09956999999999999
2018-12-09 17:30:00,Flying Coaster,5,5.0,0.3333333333333333,6,-1,0.0,0,1,0.3763411845404809,0,-340.0,0.0570048
2022-06-14 12:30:00,Water Ride,25,35.0,-0.5,1,3,0.0,0,0,0.3620571136832268,0,240.0,0.24641280000000002
2019-09-11 10:15:00,Flying Coaster,10,10.0,-0.8333333333333334,2,0,0.0,0,1,-2.4332149901639046,0,240.0,0.08646735
2022-06-16 10:45:00,Flying Coaster,5,40.0,-0.8333333333333334,3,3,0.0,0,1,0.3763411845404809,0,240.0,0.21999690000000002
2019-09-16 10:15:00,Flying Coaster,15,15.0,-0.8333333333333334,0,0,0.0,0,1,-2.4332149901639046,0,240.0,0.16756289999999996
2022-01-25 15:45:00,Water Ride,10,10.0,0.0,1,3,0.0,0,0,0.3620571136832268,0,240.0,0.0
2020-08-17 16:15:00,Water Ride,20,20.0,0.16666666666666666,0,1,0.0,0,0,0.3620571136832268,0,240.0,0.15907574999999996
2022-02-22 09:00:00,Flying Coaster,5,30.0,-1.0,1,3,0.0,0,1,-1.80886917356293,0,240.0,0.015739200000000002
2021-08-08 18:00:00,Pirate Ship,30,35.0,0.5,6,2,0.0,1,0,0.8125583163931684,0,240.0,0.2626416
2022-05-01 10:45:00,Water Ride,15,25.0,-0.8333333333333334,6,3,0.8,0,0,-3.420384020996684,1,240.0,0.131547
2019-07-02 15:00:00,Flying Coaster,30,30.0,0.0,1,0,0.0,0,1,0.3763411845404809,0,150.0,0.22820159999999995
2022-06-26 14:30:00,Pirate Ship,35,20.0,-0.16666666666666666,6,3,0.0,1,0,1.1384503948643527,0,180.0,0.18514440000000001
2021-07-07 15:15:00,Pirate Ship,20,15.0,0.0,2,2,0.0,1,0,0.8125583163931684,0,240.0,0.141984
2018-10-29 18:30:00,Water Ride,30,15.0,0.5,0,-1,0.0,0,0,-0.21220014360623327,0,-380.0,0.029678400000000004
2021-08-15 11:15:00,Flying Coaster,10,20.0,-0.6666666666666666,6,2,0.3,0,1,0.3763411845404809,0,240.0,0.206604
2022-07-10 20:45:00,Flying Coaster,5,5.0,0.8333333333333334,6,3,0.0,0,1,0.3763411845404809,0,-195.0,0.2324784
2019-12-11 15:45:00,Flying Coaster,5,5.0,0.0,2,0,0.0,0,1,0.3763411845404809,0,-225.0,0.0205758
2018-11-09 13:45:00,Water Ride,20,15.0,-0.3333333333333333,4,-1,0.0,0,0,-0.21220014360623327,0,195.0,0.1144593
2021-07-23 17:15:00,Water Ride,20,15.0,0.3333333333333333,4,2,0.0,0,0,0.3620571136832268,0,240.0,0.192933
2019-12-07 14:15:00,Flying Coaster,45,40.0,-0.16666666666666666,5,0,0.0,0,1,0.3763411845404809,0,-135.0,0.030922650000000006
2019-07-11 11:15:00,Flying Coaster,5,25.0,-0.6666666666666666,3,0,0.0,0,1,0.14221150331511542,0,240.0,0.22186740000000002
2019-04-13 09:30:00,Water Ride,10,20.0,-1.0,5,0,0.0,0,0,0.3620571136832268,0,240.0,0.04589879999999998
2019-09-21 15:00:00,Flying Coaster,60,50.0,0.0,5,0,0.0,0,1,0.3763411845404809,0,150.0,0.17606400000000003
2021-09-07 16:45:00,Pirate Ship,10,20.0,0.16666666666666666,1,2,0.0,1,0,1.1384503948643527,0,240.0,0.114102
2020-07-15 18:15:00,Pirate Ship,15,0.0,0.5,2,1,0.0,1,0,-0.38237930466784004,0,240.0,0.19327560000000002
2018-10-19 15:45:00,Flying Coaster,35,5.0,0.0,4,-1,0.0,0,1,0.3763411845404809,0,-215.0,0.18439560000000002
2019-04-20 09:45:00,Flying Coaster,15,45.0,-1.0,5,0,0.0,0,1,0.3763411845404809,0,240.0,0.2089314
2019-05-01 11:15:00,Flying Coaster,35,45.0,-0.6666666666666666,2,0,0.8,0,1,0.3763411845404809,0,240.0,0.1005051
2021-08-14 14:45:00,Flying Coaster,30,15.0,-0.16666666666666666,5,2,0.0,0,1,0.3763411845404809,0,240.0,0.2025504
2019-08-06 14:30:00,Water Ride,40,40.0,-0.16666666666666666,1,0,0.0,0,0,-0.7864574008956934,0,180.0,0.185991
2019-06-14 11:30:00,Water Ride,15,30.0,-0.6666666666666666,4,0,0.0,0,0,0.3620571136832268,0,240.0,0.18332159999999997
2020-02-21 13:45:00,Water Ride,35,35.0,-0.3333333333333333,4,1,0.0,0,0,0.3620571136832268,0,195.0,0.0948186
2019-03-11 10:00:00,Flying Coaster,15,20.0,-0.8333333333333334,0,0,0.0,0,1,-2.4332149901639046,0,240.0,0.04977600000000001
2019-12-16 12:15:00,Flying Coaster,5,15.0,-0.5,0,0,0.0,0,1,0.3763411845404809,0,-15.0,0.014325599999999992
2019-11-02 15:30:00,Water Ride,40,30.0,0.0,5,0,0.0,0,0,0.3620571136832268,0,-180.0,0.09340319999999998
2019-09-30 15:15:00,Flying Coaster,20,5.0,0.0,0,0,0.0,0,1,0.3763411845404809,0,-165.0,0.175104
