DATETIME,ENTITY_DESCRIPTION_SHORT,ADJUST_CAPACITY,DOWNTIME,CURRENT_WAIT_TIME,TIME_TO_PARADE_1,TIME_TO_PARADE_2,TIME_TO_NIGHT_SHOW,WAIT_TIME_IN_2H
2019-08-28 19:45:00,Water Ride,247.0,0,25,-135.0,,195.0,25.0
2021-10-29 10:15:00,Pirate Ship,224.4,0,15,,,,45.0
2021-11-24 16:45:00,Water Ride,179.75,0,20,,,,10.0
2019-05-30 12:15:00,Water Ride,247.0,0,30,315.0,,645.0,35.0
2020-01-06 10:00:00,Pirate Ship,96.9,0,25,390.0,90.0,480.0,45.0
2019-07-15 17:30:00,Flying Coaster,756.0,0,25,0.0,,330.0,25.0
2019-07-13 20:15:00,Flying Coaster,756.0,0,15,-165.0,,165.0,5.0
2021-12-12 13:00:00,Pirate Ship,301.75,0,25,,,,50.0
2020-08-07 12:30:00,Pirate Ship,136.0,0,25,,,,15.0
2020-01-28 15:30:00,Water Ride,247.0,0,25,60.0,,180.0,15.0
2022-03-13 09:15:00,Pirate Ship,10.2,0,0,,,,30.0
2022-06-10 10:45:00,Water Ride,247.0,0,25,405.0,,735.0,45.0
2019-08-21 12:45:00,Flying Coaster,756.0,0,35,285.0,,615.0,40.0
2021-09-26 15:45:00,Pirate Ship,306.0,0,35,,,,25.0
2018-10-13 14:15:00,Water Ride,224.5,0,25,195.0,-125.0,465.0,40.0
2019-09-19 17:00:00,Flying Coaster,756.0,0,10,30.0,,210.0,15.0
2022-07-24 12:45:00,Pirate Ship,306.0,0,25,285.0,,615.0,30.0
2019-10-23 17:45:00,Water Ride,247.0,0,25,-15.0,-315.0,255.0,30.0
2020-10-18 12:30:00,Pirate Ship,280.5,0,35,,,,40.0
2022-05-24 11:30:00,Water Ride,247.0,0,30,360.0,,690.0,35.0
2021-09-04 15:45:00,Pirate Ship,306.0,0,30,,,,25.0
2019-04-18 19:00:00,Water Ride,224.5,0,40,-90.0,,180.0,0.0
2022-03-10 09:45:00,Flying Coaster,730.8,0,5,,,,15.0
2019-05-14 16:30:00,Flying Coaster,378.0,0,45,60.0,,360.0,30.0
2018-10-02 10:45:00,Water Ride,247.0,0,5,405.0,85.0,555.0,15.0
2022-05-07 09:15:00,Flying Coaster,201.6,0,5,495.0,,825.0,40.0
2021-08-17 18:45:00,Water Ride,247.0,0,35,,,,15.0
2019-04-17 10:00:00,Flying Coaster,747.6,0,15,450.0,,720.0,50.0
2019-12-30 09:15:00,Pirate Ship,153.0,0,40,465.0,165.0,765.0,40.0
2021-09-23 17:30:00,Pirate Ship,216.75,0,15,,,,15.0
2019-10-27 09:45:00,Flying Coaster,100.8,11,5,465.0,165.0,735.0,25.0
2020-10-25 12:30:00,Water Ride,247.0,0,30,,,,15.0
2020-08-17 15:00:00,Pirate Ship,4.53333,14,35,,,,45.0
2022-05-19 11:45:00,Pirate Ship,148.75,0,30,345.0,,675.0,25.0
2020-01-25 10:00:00,Flying Coaster,478.8,0,15,390.0,,600.0,50.0
2022-06-08 16:30:00,Water Ride,247.0,0,35,60.0,,390.0,40.0
2019-08-24 20:00:00,Water Ride,247.0,0,35,-150.0,,180.0,25.0
2019-04-03 11:30:00,Flying Coaster,741.3,0,10,360.0,,630.0,5.0
2022-07-04 15:15:00,Water Ride,247.0,0,20,135.0,,465.0,20.0
2019-03-30 11:00:00,Flying Coaster,756.0,0,40,390.0,,540.0,70.0
2022-05-23 18:15:00,Flying Coaster,756.0,0,15,-45.0,,285.0,5.0
2019-06-24 20:30:00,Flying Coaster,756.0,0,25,-180.0,,150.0,5.0
2021-11-17 14:30:00,Water Ride,247.0,0,15,,,,20.0
2021-08-20 13:45:00,Flying Coaster,756.0,0,20,,,,25.0
2019-12-20 20:15:00,Water Ride,247.0,0,20,-195.0,-495.0,-75.0,20.0
2018-10-31 14:30:00,Water Ride,202.0,0,20,120.0,-125.0,250.0,15.0
2020-08-25 13:45:00,Water Ride,247.0,0,25,,,,20.0
2018-12-07 16:00:00,Flying Coaster,756.0,0,5,60.0,-250.0,180.0,5.0
2019-12-26 18:00:00,Pirate Ship,272.0,0,45,-60.0,-360.0,240.0,50.0
2021-09-08 15:00:00,Water Ride,224.5,0,20,,,,20.0
2019-11-09 14:15:00,Water Ride,247.0,0,30,165.0,-135.0,465.0,40.0
2019-04-04 18:30:00,Flying Coaster,756.0,0,5,-60.0,,210.0,5.0
2021-09-28 12:15:00,Pirate Ship,216.75,0,10,,,,15.0
2022-03-22 10:45:00,Water Ride,247.0,0,20,,,,30.0
2022-01-23 16:00:00,Pirate Ship,301.467,0,40,,,,25.0
2021-10-30 11:30:00,Water Ride,247.0,0,30,,,,30.0
2019-02-06 16:00:00,Flying Coaster,756.0,0,5,60.0,,180.0,15.0
2018-10-04 10:45:00,Water Ride,202.0,0,5,405.0,85.0,555.0,20.0
2020-09-22 11:15:00,Water Ride,224.5,0,5,,,,5.0
2018-12-07 15:00:00,Flying Coaster,756.0,0,15,120.0,-190.0,240.0,5.0
2019-04-27 10:30:00,Flying Coaster,756.0,0,10,420.0,,690.0,25.0
2020-10-09 15:30:00,Flying Coaster,724.5,0,5,,,,10.0
2019-08-20 13:00:00,Flying Coaster,756.0,0,40,270.0,,600.0,60.0
2020-10-17 10:15:00,Flying Coaster,756.0,0,15,,,,35.0
2020-02-20 11:15:00,Pirate Ship,167.167,0,45,345.0,,525.0,50.0
2020-09-20 15:45:00,Water Ride,224.5,0,20,,,,15.0
2020-08-03 11:45:00,Pirate Ship,199.75,0,25,,,,45.0
2020-07-15 16:45:00,Flying Coaster,756.0,0,5,,,,5.0
2022-05-20 09:00:00,Flying Coaster,630.0,0,5,510.0,,840.0,10.0
2020-09-27 12:30:00,Pirate Ship,136.0,0,25,,,,20.0
2019-09-24 09:45:00,Flying Coaster,378.0,0,5,525.0,,645.0,10.0
2022-07-28 10:30:00,Pirate Ship,297.5,0,30,420.0,,750.0,25.0
2021-08-30 12:15:00,Pirate Ship,306.0,0,25,,,,30.0
2022-03-04 16:00:00,Pirate Ship,298.633,0,40,,,,55.0
2022-05-19 20:15:00,Pirate Ship,153.0,0,30,-165.0,,165.0,25.0
2019-12-26 18:45:00,Water Ride,247.0,0,30,-105.0,-405.0,195.0,20.0
2022-05-23 19:30:00,Pirate Ship,295.8,0,35,-120.0,,210.0,25.0
2021-07-31 18:00:00,Flying Coaster,756.0,0,5,,,,5.0
2020-03-11 16:45:00,Flying Coaster,756.0,0,5,15.0,,165.0,5.0
2019-05-21 18:00:00,Flying Coaster,378.0,0,15,-30.0,,300.0,15.0
2022-03-02 16:15:00,Pirate Ship,306.0,0,30,,,,60.0
2021-10-03 11:00:00,Pirate Ship,12.75,12,5,,,,15.0
2021-08-26 14:00:00,Pirate Ship,306.0,0,30,,,,30.0
2020-01-17 09:30:00,Pirate Ship,132.6,0,10,420.0,,540.0,25.0
2021-08-15 09:45:00,Pirate Ship,153.0,0,25,,,,45.0
2021-07-04 17:45:00,Flying Coaster,756.0,0,45,,,,30.0
2022-08-03 19:45:00,Flying Coaster,756.0,0,5,-135.0,,195.0,5.0
2021-10-01 13:30:00,Flying Coaster,756.0,0,5,,,,5.0
2019-02-26 11:15:00,Flying Coaster,756.0,0,30,345.0,,495.0,30.0
2020-09-30 11:30:00,Water Ride,224.5,0,15,,,,5.0
2022-04-09 19:45:00,Water Ride,247.0,0,30,-135.0,,195.0,15.0
2021-07-29 19:00:00,Pirate Ship,280.5,0,40,,,,0.0
2020-07-12 12:30:00,Pirate Ship,102.0,0,20,,,,30.0
2021-12-27 10:30:00,Pirate Ship,214.2,0,35,,,,35.0
2021-06-15 11:15:00,Water Ride,224.5,0,5,,,,5.0
2022-08-01 13:00:00,Flying Coaster,756.0,0,25,270.0,,600.0,30.0
2020-03-12 15:15:00,Pirate Ship,199.75,0,20,105.0,,255.0,20.0
2021-10-24 19:00:00,Pirate Ship,301.75,0,30,,,,0.0
2019-11-20 13:30:00,Water Ride,247.0,0,25,210.0,-90.0,330.0,15.0
2020-01-25 11:15:00,Water Ride,181.133,4,30,315.0,,525.0,45.0
2019-02-19 11:30:00,Water Ride,224.5,0,25,330.0,,450.0,20.0
2019-10-14 17:45:00,Flying Coaster,756.0,0,5,-15.0,-315.0,135.0,5.0
2019-05-28 09:15:00,Water Ride,247.0,0,5,495.0,,825.0,25.0
2022-05-19 11:00:00,Water Ride,247.0,0,30,390.0,,720.0,35.0
2021-11-11 09:45:00,Water Ride,98.8,0,5,,,,40.0
2019-12-04 13:45:00,Flying Coaster,756.0,0,5,195.0,-105.0,315.0,10.0
2019-06-17 16:30:00,Water Ride,247.0,0,40,60.0,,390.0,25.0
2021-12-20 11:00:00,Pirate Ship,306.0,0,25,,,,25.0
2022-06-10 17:30:00,Pirate Ship,306.0,0,30,0.0,,330.0,35.0
2018-10-02 11:30:00,Water Ride,247.0,0,20,360.0,40.0,510.0,15.0
2022-06-06 13:30:00,Water Ride,247.0,0,50,240.0,,570.0,40.0
2021-06-17 10:15:00,Pirate Ship,136.0,0,25,,,,15.0
2022-07-21 14:15:00,Water Ride,247.0,0,30,195.0,,525.0,15.0
2022-02-19 16:15:00,Flying Coaster,756.0,0,25,,,,5.0
2018-10-29 13:00:00,Flying Coaster,756.0,0,30,270.0,-50.0,540.0,35.0
2022-05-12 14:00:00,Water Ride,179.75,0,30,210.0,,540.0,30.0
2022-02-09 17:15:00,Pirate Ship,153.0,0,30,,,,40.0
2020-10-21 11:00:00,Pirate Ship,213.35,0,15,,,,30.0
2020-03-08 10:15:00,Flying Coaster,756.0,0,5,405.0,,585.0,15.0
2021-07-04 19:00:00,Pirate Ship,191.25,0,10,,,,5.0
2022-01-06 11:45:00,Water Ride,247.0,0,50,,,,40.0
2019-04-12 09:15:00,Water Ride,247.0,0,5,495.0,,765.0,15.0
2019-04-13 18:30:00,Water Ride,247.0,0,30,-60.0,,210.0,30.0
2021-12-17 20:45:00,Water Ride,247.0,0,25,,,,20.0
2018-12-08 13:00:00,Flying Coaster,756.0,0,20,240.0,-70.0,540.0,70.0
2019-03-10 10:15:00,Water Ride,247.0,0,25,405.0,,585.0,35.0
2021-12-05 13:00:00,Water Ride,247.0,0,40,,,,40.0
2018-10-01 15:30:00,Pirate Ship,153.0,0,30,120.0,-200.0,270.0,30.0
2019-01-26 14:15:00,Flying Coaster,604.8,3,50,135.0,,345.0,45.0
2022-03-13 14:00:00,Flying Coaster,756.0,0,30,,,,25.0
2021-09-21 15:00:00,Water Ride,224.5,0,10,,,,10.0
2019-12-18 17:15:00,Flying Coaster,756.0,0,10,-75.0,-375.0,45.0,5.0
2022-05-08 16:15:00,Flying Coaster,756.0,0,30,75.0,,405.0,5.0
2021-11-25 16:30:00,Pirate Ship,153.0,0,30,,,,10.0
2020-02-12 14:45:00,Pirate Ship,267.75,0,10,135.0,,255.0,25.0
2020-10-17 17:30:00,Water Ride,247.0,0,25,,,,10.0
2018-11-19 15:15:00,Flying Coaster,756.0,0,10,105.0,-205.0,225.0,5.0
2018-11-28 13:00:00,Flying Coaster,724.5,0,15,240.0,-70.0,360.0,5.0
2020-01-01 17:30:00,Flying Coaster,756.0,0,25,-30.0,-330.0,270.0,10.0
2019-10-08 10:15:00,Water Ride,247.0,0,15,435.0,135.0,585.0,20.0
2019-04-19 12:45:00,Flying Coaster,756.0,0,70,285.0,,555.0,45.0
2019-01-11 14:15:00,Flying Coaster,756.0,0,5,135.0,,225.0,10.0
2020-09-27 13:15:00,Water Ride,247.0,0,30,,,,15.0
2019-09-19 13:45:00,Water Ride,247.0,0,10,225.0,,405.0,20.0
2018-11-16 19:00:00,Flying Coaster,745.5,0,0,-120.0,-430.0,0.0,5.0
2022-01-03 14:15:00,Pirate Ship,222.133,0,25,,,,45.0
2018-10-01 14:30:00,Flying Coaster,756.0,0,10,180.0,-140.0,330.0,15.0
2022-06-09 10:45:00,Pirate Ship,229.5,0,45,405.0,,735.0,50.0
2019-08-03 09:30:00,Flying Coaster,151.2,0,5,480.0,,810.0,15.0
2019-05-14 18:00:00,Water Ride,247.0,0,15,-30.0,,270.0,15.0
2019-12-20 20:15:00,Pirate Ship,127.5,0,30,-195.0,-495.0,-75.0,25.0
2021-07-15 18:15:00,Pirate Ship,280.5,0,35,,,,30.0
2022-07-19 20:15:00,Flying Coaster,756.0,0,5,-165.0,,165.0,5.0
2022-01-01 19:45:00,Flying Coaster,756.0,0,15,,,,5.0
2019-01-02 14:30:00,Water Ride,224.5,0,35,150.0,-160.0,450.0,40.0
2020-02-27 15:00:00,Flying Coaster,756.0,0,30,120.0,,300.0,20.0
2020-10-07 10:15:00,Flying Coaster,756.0,0,5,,,,5.0
2022-04-04 15:30:00,Pirate Ship,153.0,0,40,120.0,,450.0,10.0
2019-09-02 10:45:00,Water Ride,224.5,0,25,405.0,,615.0,15.0
2022-05-30 18:15:00,Pirate Ship,306.0,0,50,-45.0,,285.0,35.0
2018-11-02 10:30:00,Water Ride,179.75,0,25,420.0,100.0,690.0,35.0
2021-06-28 14:15:00,Water Ride,247.0,0,20,,,,25.0
2019-11-09 14:15:00,Flying Coaster,756.0,0,45,165.0,-135.0,465.0,40.0
2022-06-27 10:45:00,Water Ride,247.0,0,25,405.0,,735.0,30.0
2019-10-06 13:00:00,Water Ride,224.5,0,20,270.0,-30.0,480.0,30.0
2019-06-18 09:00:00,Water Ride,247.0,0,5,510.0,,840.0,25.0
2020-10-20 13:30:00,Water Ride,247.0,0,20,,,,20.0
2022-08-12 19:15:00,Water Ride,247.0,0,35,-105.0,,225.0,20.0
2018-10-20 15:00:00,Water Ride,224.5,0,35,150.0,-170.0,420.0,35.0
2019-05-24 10:30:00,Water Ride,49.4,12,5,420.0,,750.0,25.0
2020-08-30 18:00:00,Flying Coaster,756.0,0,5,,,,0.0
2022-08-08 20:00:00,Water Ride,247.0,0,20,-150.0,,180.0,30.0
2022-08-08 10:15:00,Water Ride,247.0,0,15,435.0,,765.0,30.0
2022-01-23 15:00:00,Water Ride,247.0,0,30,,,,15.0
2022-03-26 13:00:00,Pirate Ship,153.0,0,50,,,,65.0
2022-08-11 13:15:00,Flying Coaster,756.0,0,40,255.0,,585.0,25.0
2022-02-05 13:45:00,Flying Coaster,756.0,0,50,,,,45.0
2022-07-08 18:45:00,Flying Coaster,756.0,0,5,-75.0,,255.0,5.0
2021-12-21 11:15:00,Water Ride,247.0,0,50,,,,35.0
2019-03-10 09:45:00,Water Ride,115.267,0,5,435.0,,615.0,35.0
2022-04-19 10:15:00,Flying Coaster,756.0,0,10,435.0,,765.0,45.0
2018-10-15 13:45:00,Water Ride,202.0,0,15,225.0,-95.0,375.0,35.0
2020-09-27 10:15:00,Water Ride,247.0,0,5,,,,20.0
2020-01-11 11:00:00,Pirate Ship,153.0,0,50,330.0,,540.0,70.0
2022-05-31 12:15:00,Flying Coaster,756.0,0,40,315.0,,645.0,45.0
2020-02-02 17:15:00,Flying Coaster,756.0,0,15,-45.0,,165.0,5.0
2021-08-21 16:00:00,Flying Coaster,756.0,0,25,,,,25.0
2019-06-20 11:45:00,Water Ride,247.0,0,20,345.0,,675.0,20.0
2022-06-15 11:00:00,Pirate Ship,226.1,0,35,390.0,,720.0,30.0
2019-04-28 19:00:00,Flying Coaster,756.0,0,5,-90.0,,180.0,15.0
2019-04-28 13:15:00,Flying Coaster,756.0,0,20,255.0,,525.0,25.0
2019-10-05 15:45:00,Flying Coaster,756.0,0,45,105.0,-195.0,375.0,25.0
2019-04-03 09:45:00,Water Ride,247.0,0,5,465.0,,735.0,10.0
2019-09-18 12:00:00,Flying Coaster,756.0,0,15,330.0,,510.0,25.0
2019-08-22 10:00:00,Flying Coaster,756.0,0,15,450.0,,780.0,35.0
2021-07-01 14:15:00,Pirate Ship,280.5,0,15,,,,15.0
2020-01-03 11:30:00,Flying Coaster,756.0,0,60,330.0,30.0,630.0,45.0
2019-08-11 11:45:00,Flying Coaster,756.0,0,25,345.0,,675.0,30.0
2022-03-19 14:00:00,Water Ride,247.0,0,40,,,,50.0
2022-07-06 14:15:00,Water Ride,247.0,0,20,195.0,,525.0,25.0
2021-12-10 16:00:00,Flying Coaster,756.0,0,30,,,,10.0
2021-11-20 14:45:00,Pirate Ship,306.0,0,40,,,,50.0
2019-03-23 14:45:00,Water Ride,247.0,0,50,165.0,,315.0,60.0
2021-11-24 15:30:00,Water Ride,179.75,0,20,,,,20.0
2022-06-07 16:00:00,Flying Coaster,504.0,5,50,90.0,,420.0,40.0
2022-07-09 16:30:00,Flying Coaster,756.0,0,15,60.0,,390.0,5.0
2018-12-26 12:00:00,Water Ride,224.5,0,35,300.0,-10.0,600.0,30.0
2022-03-16 16:30:00,Water Ride,247.0,0,35,,,,35.0
2018-10-29 12:30:00,Pirate Ship,233.75,0,35,300.0,-20.0,570.0,35.0
2020-09-30 10:15:00,Water Ride,224.5,0,5,,,,15.0
2022-07-20 12:00:00,Water Ride,179.75,0,30,330.0,,660.0,30.0
2018-12-02 11:15:00,Water Ride,247.0,0,30,345.0,35.0,585.0,35.0
2020-01-06 10:15:00,Water Ride,247.0,0,20,375.0,75.0,465.0,15.0
2019-01-02 14:45:00,Flying Coaster,756.0,0,55,135.0,-175.0,435.0,55.0
2021-08-08 12:45:00,Water Ride,247.0,0,20,,,,20.0
2022-05-29 17:45:00,Pirate Ship,306.0,0,30,-15.0,,315.0,15.0
2019-10-20 12:15:00,Flying Coaster,756.0,0,30,315.0,15.0,585.0,25.0
2019-12-09 14:15:00,Flying Coaster,756.0,0,10,165.0,-135.0,285.0,15.0
2018-12-19 10:15:00,Flying Coaster,378.0,0,15,345.0,35.0,465.0,20.0
2020-02-11 10:30:00,Pirate Ship,153.0,0,35,390.0,,510.0,70.0
2019-10-30 19:45:00,Flying Coaster,756.0,0,10,-135.0,-435.0,135.0,5.0
2021-09-26 17:30:00,Pirate Ship,306.0,0,30,,,,15.0
2022-02-05 12:15:00,Water Ride,247.0,0,25,,,,30.0
2022-04-30 20:45:00,Flying Coaster,756.0,0,5,-195.0,,135.0,5.0
2018-11-02 12:30:00,Pirate Ship,246.5,0,60,300.0,-20.0,570.0,75.0
2019-04-15 17:15:00,Water Ride,224.5,0,40,15.0,,285.0,40.0
2019-12-15 19:15:00,Pirate Ship,153.0,0,25,-135.0,-435.0,105.0,0.0
2022-02-26 11:00:00,Flying Coaster,756.0,0,25,,,,30.0
2020-09-27 14:30:00,Water Ride,247.0,0,30,,,,15.0
2022-08-16 11:00:00,Flying Coaster,756.0,0,10,390.0,,720.0,30.0
2019-02-11 16:00:00,Water Ride,224.5,0,45,60.0,,180.0,15.0
2018-12-29 12:15:00,Water Ride,247.0,0,45,285.0,-25.0,585.0,45.0
2019-04-10 13:15:00,Water Ride,247.0,0,25,255.0,,525.0,25.0
2022-06-14 14:45:00,Flying Coaster,756.0,0,30,165.0,,495.0,25.0
2019-11-09 12:30:00,Flying Coaster,756.0,0,30,270.0,-30.0,570.0,45.0
2022-02-14 12:15:00,Water Ride,247.0,0,30,,,,25.0
2019-07-07 18:45:00,Flying Coaster,756.0,0,25,-75.0,,255.0,5.0
2019-08-07 19:15:00,Water Ride,224.5,0,45,-105.0,,225.0,45.0
2022-01-01 18:15:00,Water Ride,247.0,0,35,,,,30.0
2019-01-15 15:30:00,Water Ride,247.0,0,10,60.0,,180.0,5.0
2021-09-03 16:30:00,Pirate Ship,306.0,0,15,,,,20.0
2019-07-21 11:45:00,Water Ride,224.5,0,20,345.0,,675.0,25.0
2020-02-04 16:15:00,Flying Coaster,756.0,0,5,45.0,,165.0,5.0
2022-04-16 14:30:00,Water Ride,247.0,0,45,180.0,,510.0,45.0
2021-11-05 19:00:00,Flying Coaster,756.0,0,20,,,,5.0
2019-02-07 16:45:00,Flying Coaster,378.0,0,35,15.0,,135.0,20.0
2020-10-05 09:00:00,Water Ride,247.0,0,5,,,,5.0
2022-06-26 12:00:00,Pirate Ship,306.0,0,30,330.0,,660.0,35.0
2021-12-25 18:45:00,Water Ride,247.0,0,35,,,,15.0
2020-09-08 11:00:00,Water Ride,202.0,0,5,,,,5.0
2021-10-29 11:15:00,Water Ride,247.0,0,30,,,,30.0
2020-08-14 14:45:00,Pirate Ship,153.0,0,35,,,,40.0
2019-10-09 15:30:00,Flying Coaster,756.0,0,10,120.0,-180.0,270.0,5.0
2022-05-27 10:15:00,Flying Coaster,756.0,0,5,435.0,,765.0,40.0
2022-03-26 11:15:00,Water Ride,131.733,7,40,,,,45.0
2022-04-10 20:00:00,Pirate Ship,306.0,0,30,-150.0,,180.0,35.0
2022-04-29 16:30:00,Flying Coaster,756.0,0,25,60.0,,390.0,15.0
2018-11-22 16:00:00,Flying Coaster,756.0,0,20,60.0,-250.0,180.0,5.0
2019-04-28 17:45:00,Water Ride,247.0,0,15,-15.0,,255.0,15.0
2019-05-12 11:45:00,Flying Coaster,756.0,0,30,345.0,,645.0,25.0
2022-03-19 19:00:00,Water Ride,247.0,0,60,,,,35.0
2021-08-08 17:15:00,Water Ride,247.0,0,20,,,,30.0
2021-12-20 12:00:00,Water Ride,247.0,0,35,,,,45.0
2019-03-16 13:45:00,Flying Coaster,756.0,0,80,195.0,,375.0,70.0
2019-02-14 17:00:00,Flying Coaster,756.0,0,20,0.0,,120.0,0.0
2019-01-18 14:45:00,Water Ride,247.0,0,10,105.0,,225.0,15.0
2021-07-27 09:45:00,Flying Coaster,630.0,0,5,,,,5.0
2019-02-07 14:15:00,Water Ride,224.5,0,15,165.0,,285.0,15.0
2019-06-17 16:00:00,Water Ride,247.0,0,40,90.0,,420.0,15.0
2020-01-04 12:00:00,Water Ride,247.0,0,45,300.0,0.0,600.0,45.0
2021-12-22 14:00:00,Water Ride,247.0,0,30,,,,40.0
2019-09-13 16:15:00,Flying Coaster,756.0,0,15,75.0,,285.0,15.0
2019-12-09 16:00:00,Flying Coaster,756.0,0,15,60.0,-240.0,180.0,25.0
2019-09-09 18:00:00,Water Ride,247.0,0,30,-30.0,,180.0,0.0
2019-01-29 11:15:00,Water Ride,224.5,0,20,315.0,,435.0,20.0
2022-07-09 15:45:00,Water Ride,247.0,0,20,105.0,,435.0,20.0
2022-04-18 20:45:00,Flying Coaster,756.0,0,5,-195.0,,135.0,5.0
2018-11-30 18:30:00,Flying Coaster,730.8,0,10,-90.0,-400.0,30.0,15.0
2020-01-01 12:30:00,Water Ride,98.8,9,30,270.0,-30.0,570.0,20.0
2020-01-03 13:00:00,Flying Coaster,756.0,0,40,240.0,-60.0,540.0,45.0
2020-09-26 16:00:00,Pirate Ship,216.75,0,60,,,,40.0
2022-02-26 09:45:00,Water Ride,247.0,0,20,,,,30.0
2021-12-25 19:00:00,Water Ride,247.0,0,35,,,,15.0
2021-08-13 15:15:00,Pirate Ship,306.0,0,25,,,,20.0
2018-10-23 20:00:00,Flying Coaster,724.5,0,30,-150.0,-470.0,120.0,0.0
2022-08-03 19:15:00,Water Ride,247.0,0,30,-105.0,,225.0,20.0
2020-02-12 16:00:00,Flying Coaster,756.0,0,15,60.0,,180.0,15.0
2019-02-11 11:15:00,Water Ride,224.5,0,35,345.0,,465.0,25.0
2022-01-15 09:30:00,Flying Coaster,630.0,0,5,,,,30.0
2018-11-13 11:15:00,Flying Coaster,756.0,0,25,345.0,35.0,465.0,25.0
2021-12-13 10:45:00,Flying Coaster,756.0,0,15,,,,25.0
2022-02-16 10:30:00,Water Ride,247.0,0,20,,,,35.0
2020-07-27 17:00:00,Flying Coaster,756.0,0,5,,,,5.0
2020-01-29 09:30:00,Pirate Ship,25.5,0,5,420.0,,540.0,35.0
2019-05-17 10:15:00,Water Ride,247.0,0,10,435.0,,735.0,20.0
2022-05-08 18:00:00,Flying Coaster,756.0,0,5,-30.0,,300.0,5.0
2020-08-30 17:00:00,Pirate Ship,246.5,0,15,,,,15.0
2019-09-15 17:15:00,Water Ride,247.0,0,20,15.0,,225.0,20.0
2020-07-17 13:45:00,Pirate Ship,193.8,0,15,,,,25.0
2022-05-11 19:45:00,Water Ride,247.0,0,30,-135.0,,195.0,20.0
2018-10-13 15:00:00,Flying Coaster,756.0,0,60,150.0,-170.0,420.0,45.0
2022-08-11 11:30:00,Pirate Ship,272.0,0,35,360.0,,690.0,30.0
2019-01-20 10:15:00,Flying Coaster,655.2,0,15,375.0,,525.0,25.0
2022-06-12 16:00:00,Flying Coaster,756.0,0,30,90.0,,420.0,10.0
2021-08-23 18:45:00,Water Ride,247.0,0,25,,,,10.0
2022-03-14 14:30:00,Flying Coaster,756.0,0,25,,,,15.0
2021-11-07 09:45:00,Pirate Ship,107.1,0,5,,,,30.0
2020-03-03 15:15:00,Pirate Ship,280.5,0,25,105.0,,255.0,25.0
2021-12-10 13:30:00,Pirate Ship,216.75,0,20,,,,50.0
2019-10-29 19:45:00,Flying Coaster,756.0,0,5,-135.0,-435.0,135.0,5.0
2018-10-25 09:15:00,Pirate Ship,61.2,0,5,495.0,175.0,765.0,40.0
2019-10-28 16:30:00,Water Ride,247.0,0,45,60.0,-240.0,330.0,35.0
2022-03-31 19:00:00,Flying Coaster,756.0,0,5,,,,0.0
2020-01-03 14:30:00,Flying Coaster,756.0,0,45,150.0,-150.0,450.0,40.0
2020-01-03 14:15:00,Water Ride,247.0,0,40,165.0,-135.0,465.0,35.0
2020-02-02 09:45:00,Water Ride,247.0,0,10,405.0,,615.0,20.0
2021-12-26 11:45:00,Pirate Ship,301.75,0,35,,,,35.0
2022-01-17 11:45:00,Pirate Ship,153.0,0,30,,,,20.0
2019-05-19 10:30:00,Water Ride,247.0,0,15,420.0,,750.0,25.0
2022-04-01 18:30:00,Pirate Ship,153.0,0,15,-60.0,,150.0,15.0
2019-04-14 19:45:00,Flying Coaster,579.6,3,10,-135.0,,135.0,5.0
2022-04-27 12:30:00,Water Ride,247.0,0,30,300.0,,630.0,35.0
2021-11-03 15:15:00,Water Ride,247.0,0,45,,,,25.0
2019-08-09 19:30:00,Flying Coaster,756.0,0,5,-120.0,,210.0,5.0
2020-08-27 16:45:00,Water Ride,247.0,0,20,,,,20.0
2020-02-27 14:30:00,Water Ride,247.0,0,30,150.0,,330.0,85.0
2021-11-18 10:30:00,Flying Coaster,630.0,0,15,,,,10.0
2021-08-20 18:45:00,Pirate Ship,280.5,0,30,,,,30.0
2020-01-18 13:00:00,Water Ride,247.0,0,40,210.0,,420.0,45.0
2022-05-31 09:15:00,Flying Coaster,252.0,0,5,495.0,,825.0,35.0
2019-04-19 18:45:00,Water Ride,224.5,0,45,-75.0,,195.0,30.0
2022-05-31 15:00:00,Water Ride,131.733,7,60,150.0,,480.0,45.0
2019-01-17 10:00:00,Flying Coaster,346.5,0,5,390.0,,510.0,5.0
2021-09-01 11:30:00,Water Ride,247.0,0,30,,,,30.0
2019-08-10 10:30:00,Flying Coaster,756.0,0,10,420.0,,750.0,30.0
2019-04-12 11:15:00,Flying Coaster,756.0,0,20,375.0,,645.0,30.0
2020-10-23 09:45:00,Pirate Ship,76.5,0,15,,,,25.0
2018-12-09 09:30:00,Water Ride,247.0,0,15,450.0,140.0,690.0,35.0
2019-04-25 19:15:00,Flying Coaster,756.0,0,35,-105.0,,165.0,20.0
2019-09-18 15:15:00,Water Ride,247.0,0,20,135.0,,315.0,25.0
2022-07-23 11:00:00,Pirate Ship,306.0,0,25,390.0,,720.0,30.0
2021-06-21 18:00:00,Pirate Ship,280.5,0,10,,,,0.0
2022-05-15 20:30:00,Pirate Ship,229.5,0,20,-180.0,,150.0,10.0
2022-02-12 17:45:00,Pirate Ship,301.75,0,25,,,,25.0
2019-12-07 16:00:00,Flying Coaster,756.0,0,45,60.0,-240.0,360.0,30.0
2022-05-09 16:30:00,Pirate Ship,306.0,0,30,60.0,,390.0,30.0
2022-02-22 10:15:00,Pirate Ship,153.0,0,25,,,,30.0
